BuoyID,Year,Hour,Min,DOY,POS_DOY,Lat,Lon,Ts
300234065601680,2017,1.33,00,67.055,67.055,70.20036,-148.44864,-0.01
300234065601680,2017,1.50,00,67.062,67.062,70.20035,-148.44865,-14.47
300234065601680,2017,1.67,00,67.070,67.070,70.20034,-148.44869,-14.78
300234065601680,2017,1.83,00,67.076,67.076,70.20035,-148.44867,-15.46
300234065601680,2017,2.00,00,67.083,67.083,70.20036,-148.44865,-16.32
300234065601680,2017,2.17,00,67.090,67.090,70.20038,-148.44867,-17.28
300234065601680,2017,2.33,00,67.097,67.097,70.20039,-148.44862,-18.17
300234065601680,2017,2.50,00,67.104,67.104,70.20042,-148.44858,-18.97
300234065601680,2017,2.67,00,67.111,67.111,70.20036,-148.44870,-19.72
300234065601680,2017,2.83,00,67.118,67.118,70.20035,-148.44869,-20.37
300234065601680,2017,3.00,00,67.125,67.125,70.20035,-148.44862,-20.94
300234065601680,2017,3.17,00,67.132,67.132,70.20034,-148.44867,-21.49
300234065601680,2017,3.33,00,67.139,67.139,70.20039,-148.44871,-21.97
300234065601680,2017,3.50,00,67.146,67.146,70.20033,-148.44864,-22.38
300234065601680,2017,3.67,00,67.153,67.153,70.20035,-148.44873,-22.80
300234065601680,2017,22.17,00,70.924,70.924,71.97899,-148.04515,-0.01
300234065601680,2017,22.33,00,70.930,70.930,71.97862,-148.04419,20.28
300234065601680,2017,22.50,00,70.938,70.938,71.97830,-148.04314,18.03
300234065601680,2017,22.67,00,70.945,70.945,71.97799,-148.04216,15.34
300234065601680,2017,22.83,00,70.951,70.951,71.97766,-148.04120,12.46
300234065601680,2017,23.00,00,70.958,70.958,71.97736,-148.04022,10.09
300234065601680,2017,23.17,00,70.965,70.965,71.97709,-148.03923,7.89
300234065601680,2017,23.33,00,70.972,70.972,71.97681,-148.03830,5.91
300234065601680,2017,23.50,00,70.979,70.979,71.97659,-148.03735,4.39
300234065601680,2017,23.67,00,70.986,70.986,71.97630,-148.03644,3.12
300234065601680,2017,23.83,00,70.993,70.993,71.97607,-148.03551,1.83
300234065601680,2017,0.00,00,71.000,71.000,71.97584,-148.03461,0.83
300234065601680,2017,0.17,00,71.007,71.007,71.97562,-148.03375,0.00
300234065601680,2017,0.33,00,71.014,71.014,71.97541,-148.03291,-0.73
300234065601680,2017,0.50,00,71.021,71.021,71.97522,-148.03207,-1.39
300234065601680,2017,0.67,00,71.028,71.028,71.97504,-148.03125,-1.95
300234065601680,2017,0.83,00,71.035,71.035,71.97485,-148.03041,-2.47
300234065601680,2017,1.00,00,71.042,71.042,71.97469,-148.02954,-2.96
300234065601680,2017,1.17,00,71.049,71.049,71.97455,-148.02873,-3.40
