BuoyID,Year,Hour,Min,DOY,POS_DOY,Lat,Lon,BP,Ts
64506420,2017,15,00,9.625,9.625,63.58540,5.44040,996.10,7.84
64506420,2017,16,00,9.667,9.667,63.59860,5.47620,995.50,7.86
64506420,2017,17,00,9.708,9.708,63.61740,5.51040,994.90,7.94
64506420,2017,18,00,9.750,9.750,63.63760,5.54000,994.70,7.87
64506420,2017,19,00,9.792,9.792,63.65940,5.55900,994.30,7.94
64506420,2017,20,00,9.833,9.833,63.68280,5.56620,993.90,8.05
64506420,2017,21,00,9.875,9.875,63.70580,5.56240,993.90,8.06
64506420,2017,22,00,9.917,9.917,63.72740,5.55220,994.10,8.07
64506420,2017,00,00,10.000,10.000,63.76860,5.52100,994.60,8.06
64506420,2017,01,00,10.042,10.042,63.78620,5.50380,994.70,8.05
64506420,2017,02,00,10.083,10.083,63.80060,5.48740,994.80,8.03
64506420,2017,03,00,10.125,10.125,63.81260,5.47000,994.90,8.06
64506420,2017,04,00,10.167,10.167,63.82360,5.45160,994.70,8.06
64506420,2017,05,00,10.208,10.208,63.83320,5.43500,994.60,8.07
64506420,2017,06,00,10.250,10.250,63.84040,5.41880,994.40,8.07
64506420,2017,07,00,10.292,10.292,63.84660,5.40260,994.10,8.07
64506420,2017,08,00,10.333,10.333,63.85240,5.38480,994.00,8.07
64506420,2017,09,00,10.375,10.375,63.85540,5.36940,993.70,8.06
64506420,2017,10,00,10.417,10.417,63.85640,5.35320,993.10,8.07
64506420,2017,11,00,10.458,10.458,63.85660,5.33940,992.40,8.09
64506420,2017,12,00,10.500,10.500,63.85420,5.32320,991.40,8.08
64506420,2017,13,00,10.542,10.542,63.85040,5.30560,990.30,8.06
64506420,2017,14,00,10.583,10.583,63.84460,5.28780,989.30,8.08
64506420,2017,15,00,10.625,10.625,63.83620,5.27320,988.50,8.13
64506420,2017,16,00,10.667,10.667,63.82820,5.25920,987.00,8.14
64506420,2017,17,00,10.708,10.708,63.82220,5.24920,985.50,8.12
64506420,2017,18,00,10.750,10.750,63.81820,5.24440,984.00,8.11
64506420,2017,19,00,10.792,10.792,63.81600,5.24120,982.50,8.10
64506420,2017,21,00,10.875,10.875,63.80620,5.24600,979.70,8.10
64506420,2017,22,00,10.917,10.917,63.79600,5.25140,979.10,8.12
64506420,2017,23,00,10.958,10.958,63.78460,5.26120,978.60,8.13
64506420,2017,00,00,11.000,11.000,63.77160,5.27020,977.90,8.14
64506420,2017,01,00,11.042,11.042,63.75940,5.27860,977.10,8.19
64506420,2017,02,00,11.083,11.083,63.74960,5.28820,976.00,8.20
64506420,2017,03,00,11.125,11.125,63.74260,5.29920,974.50,8.19
64506420,2017,04,00,11.167,11.167,63.73800,5.31320,972.90,8.20
64506420,2017,05,00,11.208,11.208,63.73600,5.33040,971.50,8.19
64506420,2017,06,00,11.250,11.250,63.73720,5.35040,970.20,8.19
64506420,2017,07,00,11.292,11.292,63.74080,5.37480,969.50,8.17
64506420,2017,08,00,11.333,11.333,63.74560,5.40080,969.20,8.17
64506420,2017,09,00,11.375,11.375,63.75260,5.42540,969.10,8.17
64506420,2017,10,00,11.417,11.417,63.76040,5.44900,969.10,8.18
64506420,2017,11,00,11.458,11.458,63.76920,5.46700,968.70,8.18
64506420,2017,12,00,11.500,11.500,63.77960,5.48140,968.80,8.19
64506420,2017,13,00,11.542,11.542,63.79120,5.49080,968.80,8.18
64506420,2017,14,00,11.583,11.583,63.80400,5.49740,969.20,8.20
64506420,2017,15,00,11.625,11.625,63.81760,5.50320,969.40,8.18
64506420,2017,16,00,11.667,11.667,63.83200,5.50860,969.40,8.17
64506420,2017,17,00,11.708,11.708,63.84760,5.51320,969.00,8.16
64506420,2017,18,00,11.750,11.750,63.86420,5.51940,968.80,8.16
64506420,2017,19,00,11.792,11.792,63.87980,5.52580,968.40,8.16
64506420,2017,21,00,11.875,11.875,63.90800,5.53260,967.00,8.14
64506420,2017,22,00,11.917,11.917,63.92140,5.53140,966.20,8.10
64506420,2017,23,00,11.958,11.958,63.93280,5.52160,965.60,8.10
64506420,2017,00,00,12.000,12.000,63.94300,5.50640,965.30,8.11
64506420,2017,01,00,12.042,12.042,63.95200,5.48520,964.80,8.10
64506420,2017,02,00,12.083,12.083,63.95880,5.46320,964.50,8.13
64506420,2017,03,00,12.125,12.125,63.96400,5.43940,964.30,8.12
64506420,2017,05,00,12.208,12.208,63.96860,5.39260,964.40,8.10
64506420,2017,06,00,12.250,12.250,63.96800,5.36940,964.50,8.09
64506420,2017,07,00,12.292,12.292,63.96520,5.34520,964.80,8.10
64506420,2017,09,00,12.375,12.375,63.95540,5.29680,965.60,8.11
64506420,2017,10,00,12.417,12.417,63.94980,5.27200,965.80,8.14
64506420,2017,11,00,12.458,12.458,63.94260,5.24760,965.90,8.12
64506420,2017,12,00,12.500,12.500,63.93360,5.22380,966.30,8.12
64506420,2017,13,00,12.542,12.499,63.93360,5.22380,967.10,8.14
64506420,2017,14,00,12.583,12.583,63.91060,5.18780,967.80,8.12
64506420,2017,15,00,12.625,12.625,63.89740,5.17460,969.10,8.11
64506420,2017,16,00,12.667,12.624,63.89740,5.17460,969.60,8.13
64506420,2017,17,00,12.708,12.708,63.87100,5.15000,970.60,8.12
64506420,2017,18,00,12.750,12.750,63.86000,5.14240,971.50,8.13
64506420,2017,19,00,12.792,12.792,63.85140,5.13700,972.70,8.11
64506420,2017,20,00,12.833,12.833,63.84420,5.13400,973.70,8.14
64506420,2017,22,00,12.917,12.917,63.83120,5.13840,975.90,8.13
64506420,2017,23,00,12.958,12.958,63.82580,5.14380,976.80,8.15
64506420,2017,00,00,13.000,13.000,63.82020,5.15160,977.90,8.14
64506420,2017,01,00,13.042,13.042,63.81400,5.15860,979.30,8.13
64506420,2017,02,00,13.083,13.083,63.80980,5.16740,980.20,8.15
64506420,2017,03,00,13.125,13.125,63.80580,5.17960,981.40,8.19
64506420,2017,04,00,13.167,13.167,63.80160,5.19340,982.40,8.24
64506420,2017,05,00,13.208,13.208,63.79940,5.21000,983.50,8.25
64506420,2017,06,00,13.250,13.250,63.79760,5.22880,984.30,8.29
64506420,2017,07,00,13.292,13.250,63.79760,5.22880,985.60,8.30
64506420,2017,08,00,13.333,13.333,63.79440,5.26920,986.90,8.28
64506420,2017,09,00,13.375,13.375,63.79620,5.28700,988.10,8.26
64506420,2017,10,00,13.417,13.417,63.79980,5.30840,989.00,8.27
64506420,2017,11,00,13.458,13.458,63.80620,5.33020,989.90,8.28
64506420,2017,13,00,13.542,13.542,63.82340,5.36920,991.10,8.37
64506420,2017,14,00,13.583,13.583,63.83360,5.38680,991.70,8.34
64506420,2017,15,00,13.625,13.625,63.84480,5.40440,992.30,8.28
64506420,2017,16,00,13.667,13.667,63.85740,5.42520,992.50,8.32
64506420,2017,17,00,13.708,13.708,63.87100,5.44520,993.10,8.29
64506420,2017,18,00,13.750,13.750,63.88600,5.46760,993.60,8.29
64506420,2017,19,00,13.792,13.792,63.90160,5.48940,994.30,8.33
64506420,2017,20,00,13.833,13.833,63.91800,5.51200,994.20,8.28
64506420,2017,21,00,13.875,13.875,63.93320,5.53300,995.00,8.27
64506420,2017,22,00,13.917,13.917,63.94820,5.55200,995.50,8.26
64506420,2017,23,00,13.958,13.958,63.96480,5.56680,996.00,8.30
64506420,2017,00,00,14.000,14.000,63.98140,5.57680,996.60,8.24
64506420,2017,01,00,14.042,14.042,63.99660,5.58280,996.90,8.23
64506420,2017,02,00,14.083,14.083,64.01120,5.58560,997.00,8.24
64506420,2017,03,00,14.125,14.125,64.02580,5.58420,997.30,8.23
64506420,2017,04,00,14.167,14.167,64.04040,5.58120,997.50,8.23
64506420,2017,05,00,14.208,14.208,64.05580,5.57740,998.40,8.24
64506420,2017,06,00,14.250,14.208,64.05580,5.57740,998.60,8.21
64506420,2017,07,00,14.292,14.292,64.08540,5.56980,998.90,8.23
64506420,2017,08,00,14.333,14.333,64.10080,5.56680,998.70,8.25
64506420,2017,09,00,14.375,14.375,64.11600,5.56360,998.60,8.23
64506420,2017,10,00,14.417,14.417,64.12920,5.55960,999.00,8.25
64506420,2017,11,00,14.458,14.458,64.14260,5.55380,1000.30,8.27
64506420,2017,13,00,14.542,14.542,64.16200,5.52980,1003.00,8.23
64506420,2017,14,00,14.583,14.583,64.17120,5.51460,1004.10,8.25
64506420,2017,15,00,14.625,14.625,64.18000,5.49760,1005.20,8.25
64506420,2017,16,00,14.667,14.667,64.18880,5.47740,1006.20,8.25
64506420,2017,17,00,14.708,14.708,64.19780,5.46000,1007.00,8.27
64506420,2017,18,00,14.750,14.750,64.20580,5.44800,1007.70,8.29
64506420,2017,19,00,14.792,14.792,64.21320,5.43640,1007.90,8.29
64506420,2017,20,00,14.833,14.833,64.22000,5.42720,1008.70,8.30
64506420,2017,21,00,14.875,14.875,64.22620,5.42120,1009.20,8.32
64506420,2017,22,00,14.917,14.917,64.23160,5.41660,1009.70,8.32
64506420,2017,23,00,14.958,14.958,64.23620,5.41100,1010.00,8.34
64506420,2017,00,00,15.000,15.000,64.24120,5.40360,1010.60,8.33
64506420,2017,01,00,15.042,15.042,64.24520,5.39480,1011.10,8.34
64506420,2017,02,00,15.083,15.083,64.24760,5.37920,1011.60,8.35
64506420,2017,03,00,15.125,15.125,64.24920,5.36100,1012.10,8.36
64506420,2017,04,00,15.167,15.167,64.25080,5.33920,1012.60,8.35
64506420,2017,05,00,15.208,15.208,64.25120,5.31860,1013.00,8.35
64506420,2017,06,00,15.250,15.250,64.25220,5.29780,1013.90,8.34
64506420,2017,07,00,15.292,15.292,64.25340,5.27540,1014.60,8.34
64506420,2017,08,00,15.333,15.333,64.25540,5.25540,1015.70,8.32
64506420,2017,09,00,15.375,15.375,64.25660,5.23900,1016.60,8.31
64506420,2017,10,00,15.417,15.417,64.25900,5.22500,1016.90,8.33
64506420,2017,11,00,15.458,15.458,64.26000,5.21340,1017.90,8.32
64506420,2017,13,00,15.542,15.542,64.26200,5.18460,1019.00,8.32
64506420,2017,14,00,15.583,15.583,64.26240,5.16560,1019.80,8.34
64506420,2017,15,00,15.625,15.625,64.26280,5.14440,1020.40,8.33
64506420,2017,16,00,15.667,15.667,64.26320,5.12260,1021.20,8.33
64506420,2017,17,00,15.708,15.708,64.26260,5.10260,1022.30,8.33
64506420,2017,18,00,15.750,15.750,64.26200,5.08220,1022.70,8.33
64506420,2017,19,00,15.792,15.792,64.26180,5.06340,1023.00,8.32
64506420,2017,20,00,15.833,15.833,64.26100,5.04900,1023.20,8.31
64506420,2017,21,00,15.875,15.875,64.26160,5.03520,1023.40,8.29
64506420,2017,22,00,15.917,15.917,64.26160,5.02240,1023.80,8.29
64506420,2017,23,00,15.958,15.958,64.26140,5.01060,1024.00,8.30
64506420,2017,00,00,16.000,16.000,64.26240,5.00120,1023.90,8.28
64506420,2017,01,00,16.042,16.042,64.26360,4.99120,1023.50,8.27
64506420,2017,02,00,16.083,16.083,64.26400,4.97660,1023.40,8.33
64506420,2017,03,00,16.125,16.125,64.26400,4.96100,1022.90,8.33
64506420,2017,04,00,16.167,16.167,64.26420,4.94340,1022.60,8.34
64506420,2017,05,00,16.208,16.208,64.26540,4.92600,1022.20,8.34
64506420,2017,06,00,16.250,16.250,64.26600,4.90800,1021.60,8.33
64506420,2017,07,00,16.292,16.292,64.26580,4.89020,1021.00,8.33
64506420,2017,08,00,16.333,16.333,64.26620,4.87520,1020.80,8.33
64506420,2017,09,00,16.375,16.375,64.26760,4.86360,1020.50,8.30
64506420,2017,10,00,16.417,16.417,64.26960,4.85420,1020.10,8.32
64506420,2017,11,00,16.458,16.458,64.27220,4.84540,1019.50,8.29
64506420,2017,12,00,16.500,16.458,64.27220,4.84540,1018.40,8.30
64506420,2017,13,00,16.542,16.542,64.27540,4.82920,1017.80,8.31
64506420,2017,14,00,16.583,16.583,64.27840,4.82340,1017.00,8.31
64506420,2017,15,00,16.625,16.625,64.28120,4.81720,1016.30,8.31
64506420,2017,16,00,16.667,16.667,64.28340,4.80980,1016.10,8.31
64506420,2017,17,00,16.708,16.708,64.28440,4.80320,1016.10,8.32
64506420,2017,18,00,16.750,16.750,64.28420,4.79620,1016.40,8.33
64506420,2017,19,00,16.792,16.792,64.28320,4.79320,1016.80,8.33
64506420,2017,21,00,16.875,16.875,64.27800,4.77800,1017.90,8.33
64506420,2017,22,00,16.917,16.917,64.27540,4.76980,1018.60,8.33
64506420,2017,23,00,16.958,16.958,64.27520,4.76160,1018.80,8.35
64506420,2017,00,00,17.000,17.000,64.27420,4.75400,1019.00,8.32
64506420,2017,01,00,17.042,17.042,64.27400,4.74520,1019.30,8.35
64506420,2017,02,00,17.083,17.083,64.27500,4.73600,1019.60,8.36
64506420,2017,03,00,17.125,17.125,64.27600,4.72740,1019.40,8.35
64506420,2017,04,00,17.167,17.167,64.27700,4.72000,1019.20,8.36
64506420,2017,05,00,17.208,17.208,64.27720,4.71420,1018.90,8.35
64506420,2017,07,00,17.292,17.292,64.27400,4.70220,1019.30,8.35
64506420,2017,08,00,17.333,17.333,64.27080,4.69420,1019.10,8.35
64506420,2017,09,00,17.375,17.375,64.26780,4.68660,1019.60,8.34
64506420,2017,10,00,17.417,17.374,64.26780,4.68660,1020.30,8.35
64506420,2017,11,00,17.458,17.458,64.26280,4.67020,1021.00,8.35
64506420,2017,13,00,17.542,17.542,64.26020,4.65160,1021.50,8.35
64506420,2017,14,00,17.583,17.583,64.25940,4.64200,1021.80,8.35
64506420,2017,15,00,17.625,17.625,64.25820,4.63300,1022.30,8.35
64506420,2017,16,00,17.667,17.667,64.25660,4.62180,1022.50,8.35
64506420,2017,17,00,17.708,17.708,64.25520,4.61040,1022.70,8.35
64506420,2017,18,00,17.750,17.750,64.25300,4.59880,1022.50,8.35
64506420,2017,19,00,17.792,17.792,64.25040,4.58740,1022.30,8.35
64506420,2017,20,00,17.833,17.833,64.24800,4.57620,1021.80,8.35
64506420,2017,21,00,17.875,17.875,64.24580,4.56700,1020.90,8.35
64506420,2017,22,00,17.917,17.917,64.24460,4.56000,1019.40,8.35
64506420,2017,23,00,17.958,17.958,64.24500,4.55540,1017.70,8.35
64506420,2017,01,00,18.042,18.042,64.24720,4.55300,1014.80,8.35
64506420,2017,02,00,18.083,18.083,64.24840,4.55300,1014.00,8.34
64506420,2017,03,00,18.125,18.083,64.24840,4.55300,1012.80,8.34
64506420,2017,04,00,18.167,18.167,64.25120,4.55920,1011.80,8.34
64506420,2017,05,00,18.208,18.208,64.25280,4.56080,1011.00,8.34
64506420,2017,06,00,18.250,18.250,64.25380,4.56440,1010.70,8.34
64506420,2017,07,00,18.292,18.292,64.25220,4.56580,1010.80,8.34
64506420,2017,08,00,18.333,18.333,64.25040,4.56760,1010.50,8.34
64506420,2017,09,00,18.375,18.375,64.24720,4.56860,1010.20,8.34
64506420,2017,10,00,18.417,18.374,64.24720,4.56860,1010.00,8.35
64506420,2017,11,00,18.458,18.458,64.24340,4.56620,1010.00,8.35
64506420,2017,13,00,18.542,18.542,64.23980,4.56080,1010.30,8.34
64506420,2017,14,00,18.583,18.583,64.23900,4.55980,1011.00,8.33
64506420,2017,15,00,18.625,18.625,64.23860,4.55760,1011.90,8.34
64506420,2017,17,00,18.708,18.708,64.23860,4.54460,1014.30,8.41
64506420,2017,18,00,18.750,18.707,64.23860,4.54460,1015.60,8.42
64506420,2017,19,00,18.792,18.792,64.23440,4.52660,1016.40,8.45
64506420,2017,21,00,18.875,18.875,64.23220,4.50660,1016.80,8.46
64506420,2017,22,00,18.917,18.917,64.23160,4.49840,1016.10,8.45
64506420,2017,23,00,18.958,18.958,64.23160,4.49140,1015.70,8.46
64506420,2017,00,00,19.000,19.000,64.23280,4.48760,1015.90,8.46
64506420,2017,01,00,19.042,19.042,64.23320,4.48520,1015.10,8.45
64506420,2017,02,00,19.083,19.083,64.23540,4.48320,1014.70,8.42
64506420,2017,03,00,19.125,19.125,64.23800,4.48140,1014.30,8.41
64506420,2017,04,00,19.167,19.167,64.24180,4.47760,1013.90,8.41
64506420,2017,05,00,19.208,19.166,64.24180,4.47760,1014.10,8.43
64506420,2017,06,00,19.250,19.250,64.24700,4.46580,1014.60,8.42
64506420,2017,07,00,19.292,19.292,64.24940,4.45980,1015.00,8.42
64506420,2017,09,00,19.375,19.375,64.24960,4.44040,1018.30,8.40
64506420,2017,10,00,19.417,19.417,64.24960,4.42580,1019.50,8.39
64506420,2017,11,00,19.458,19.458,64.25060,4.40860,1020.60,8.36
64506420,2017,12,00,19.500,19.500,64.25360,4.39200,1021.50,8.36
64506420,2017,13,00,19.542,19.542,64.25880,4.37260,1022.10,8.36
64506420,2017,14,00,19.583,19.583,64.26680,4.35420,1022.60,8.34
64506420,2017,15,00,19.625,19.625,64.27540,4.33600,1022.60,8.34
64506420,2017,16,00,19.667,19.667,64.28380,4.32220,1022.60,8.34
64506420,2017,17,00,19.708,19.708,64.29160,4.30820,1022.40,8.32
64506420,2017,18,00,19.750,19.750,64.29920,4.29320,1022.00,8.32
64506420,2017,19,00,19.792,19.792,64.30600,4.27820,1021.70,8.33
64506420,2017,20,00,19.833,19.833,64.31180,4.26380,1021.20,8.33
64506420,2017,21,00,19.875,19.875,64.31660,4.24660,1020.90,8.33
64506420,2017,22,00,19.917,19.917,64.32020,4.22760,1020.00,8.34
64506420,2017,23,00,19.958,19.958,64.32400,4.20580,1018.70,8.31
64506420,2017,00,00,20.000,20.000,64.32820,4.18220,1017.60,8.25
64506420,2017,01,00,20.042,20.042,64.33300,4.15820,1016.30,8.27
64506420,2017,02,00,20.083,20.083,64.33900,4.13580,1015.70,8.27
64506420,2017,03,00,20.125,20.125,64.34620,4.11500,1014.80,8.30
64506420,2017,04,00,20.167,20.167,64.35440,4.09800,1014.60,8.31
64506420,2017,05,00,20.208,20.208,64.36260,4.08760,1014.60,8.33
64506420,2017,06,00,20.250,20.250,64.36900,4.07900,1015.20,8.33
64506420,2017,07,00,20.292,20.292,64.37420,4.06960,1015.60,8.33
64506420,2017,08,00,20.333,20.333,64.37800,4.06320,1016.20,8.33
64506420,2017,10,00,20.417,20.417,64.37980,4.03920,1018.30,8.32
64506420,2017,11,00,20.458,20.458,64.37980,4.02400,1019.10,8.31
64506420,2017,12,00,20.500,20.500,64.38000,4.00460,1020.40,8.32
64506420,2017,13,00,20.542,20.542,64.38120,3.98080,1021.70,8.31
64506420,2017,14,00,20.583,20.583,64.38440,3.95680,1022.40,8.31
64506420,2017,15,00,20.625,20.625,64.39020,3.93340,1022.80,8.31
64506420,2017,16,00,20.667,20.667,64.39720,3.91360,1023.20,8.32
64506420,2017,17,00,20.708,20.708,64.40460,3.89920,1023.60,8.32
64506420,2017,18,00,20.750,20.750,64.41160,3.88980,1023.70,8.32
64506420,2017,19,00,20.792,20.792,64.41820,3.88300,1023.40,8.32
64506420,2017,20,00,20.833,20.833,64.42340,3.87820,1023.30,8.33
64506420,2017,21,00,20.875,20.875,64.42700,3.87300,1023.10,8.33
64506420,2017,22,00,20.917,20.917,64.42900,3.86760,1023.00,8.34
64506420,2017,23,00,20.958,20.958,64.43000,3.86240,1023.20,8.36
64506420,2017,00,00,21.000,21.000,64.43040,3.85760,1023.40,8.37
64506420,2017,01,00,21.042,21.042,64.43080,3.85200,1023.60,8.38
64506420,2017,02,00,21.083,21.083,64.43180,3.84480,1023.80,8.38
64506420,2017,03,00,21.125,21.125,64.43340,3.83760,1023.80,8.39
64506420,2017,04,00,21.167,21.167,64.43720,3.83240,1023.90,8.38
64506420,2017,05,00,21.208,21.208,64.44260,3.82860,1023.90,8.38
64506420,2017,06,00,21.250,21.250,64.45020,3.82780,1023.90,8.38
64506420,2017,07,00,21.292,21.292,64.45980,3.83060,1023.80,8.38
64506420,2017,08,00,21.333,21.333,64.46920,3.83640,1023.70,8.38
64506420,2017,09,00,21.375,21.375,64.47860,3.84480,1023.90,8.38
64506420,2017,10,00,21.417,21.417,64.48620,3.85240,1024.10,8.38
64506420,2017,11,00,21.458,21.458,64.49300,3.85860,1024.00,8.37
64506420,2017,12,00,21.500,21.500,64.49900,3.86360,1023.80,8.36
64506420,2017,13,00,21.542,21.542,64.50380,3.86640,1023.50,8.34
64506420,2017,14,00,21.583,21.583,64.50920,3.86520,1022.60,8.34
64506420,2017,15,00,21.625,21.625,64.51580,3.85900,1022.20,8.34
64506420,2017,16,00,21.667,21.667,64.52460,3.85320,1021.80,8.34
64506420,2017,17,00,21.708,21.708,64.53580,3.85060,1021.20,8.34
64506420,2017,18,00,21.750,21.750,64.54720,3.85180,1020.70,8.32
64506420,2017,19,00,21.792,21.792,64.55760,3.85480,1019.80,8.34
64506420,2017,20,00,21.833,21.833,64.56780,3.86080,1019.40,8.33
64506420,2017,21,00,21.875,21.875,64.57620,3.87200,1019.00,8.36
64506420,2017,22,00,21.917,21.917,64.58240,3.88320,1018.80,8.35
64506420,2017,23,00,21.958,21.958,64.58760,3.89660,1018.40,8.34
64506420,2017,00,00,22.000,22.000,64.59240,3.91160,1018.10,8.34
64506420,2017,01,00,22.042,22.042,64.59680,3.92680,1017.60,8.32
64506420,2017,02,00,22.083,22.083,64.60160,3.93800,1017.00,8.33
64506420,2017,03,00,22.125,22.083,64.60160,3.93800,1016.60,8.33
64506420,2017,04,00,22.167,22.167,64.61360,3.96060,1016.10,8.35
64506420,2017,05,00,22.208,22.208,64.62200,3.96700,1015.60,8.38
64506420,2017,06,00,22.250,22.250,64.63180,3.97120,1014.90,8.40
64506420,2017,07,00,22.292,22.292,64.64240,3.97800,1014.40,8.42
64506420,2017,08,00,22.333,22.333,64.65420,3.98920,1014.20,8.42
64506420,2017,09,00,22.375,22.333,64.65420,3.98920,1014.30,8.42
64506420,2017,10,00,22.417,22.417,64.67520,4.01900,1014.00,8.42
64506420,2017,11,00,22.458,22.458,64.68300,4.03620,1013.90,8.41
64506420,2017,12,00,22.500,22.500,64.68860,4.05400,1013.70,8.41
64506420,2017,13,00,22.542,22.542,64.69260,4.06940,1013.40,8.41
64506420,2017,14,00,22.583,22.583,64.69620,4.08100,1013.00,8.40
64506420,2017,15,00,22.625,22.625,64.70040,4.09040,1012.40,8.40
64506420,2017,16,00,22.667,22.667,64.70560,4.09920,1011.90,8.40
64506420,2017,17,00,22.708,22.708,64.71100,4.10760,1011.60,8.40
64506420,2017,19,00,22.792,22.792,64.72400,4.13200,1010.30,8.40
64506420,2017,20,00,22.833,22.833,64.72940,4.14620,1010.00,8.40
64506420,2017,21,00,22.875,22.875,64.73600,4.16180,1009.60,8.40
64506420,2017,22,00,22.917,22.917,64.74120,4.17960,1009.40,8.40
64506420,2017,23,00,22.958,22.958,64.74540,4.19920,1009.40,8.40
64506420,2017,00,00,23.000,23.000,64.74780,4.22140,1009.30,8.40
64506420,2017,01,00,23.042,23.042,64.75020,4.24340,1009.50,8.40
64506420,2017,02,00,23.083,23.083,64.75180,4.26480,1009.70,8.39
64506420,2017,03,00,23.125,23.125,64.75380,4.28280,1009.60,8.40
64506420,2017,04,00,23.167,23.167,64.75520,4.30340,1009.80,8.39
64506420,2017,05,00,23.208,23.208,64.75720,4.32180,1009.90,8.40
64506420,2017,06,00,23.250,23.207,64.75720,4.32180,1010.30,8.39
64506420,2017,07,00,23.292,23.292,64.76160,4.36300,1010.50,8.38
64506420,2017,08,00,23.333,23.333,64.76440,4.38120,1010.80,8.38
64506420,2017,09,00,23.375,23.375,64.76860,4.39960,1011.50,8.37
64506420,2017,11,00,23.458,23.458,64.77500,4.44040,1012.70,8.37
64506420,2017,12,00,23.500,23.500,64.77940,4.45860,1013.20,8.38
64506420,2017,14,00,23.583,23.583,64.78560,4.49680,1013.50,8.37
64506420,2017,15,00,23.625,23.625,64.78840,4.51640,1013.90,8.37
64506420,2017,16,00,23.667,23.667,64.79020,4.53600,1014.30,8.37
64506420,2017,17,00,23.708,23.708,64.79220,4.55620,1014.60,8.37
64506420,2017,18,00,23.750,23.750,64.79520,4.57540,1014.80,8.37
