BuoyID,Year,Hour,Min,DOY,POS_DOY,Lat,Lon,BP,Ta
300234063536320,2017,20,00,83.833,83.833,72.81699,-146.60795,1014.53,-17.60
300234063536320,2017,21,00,83.875,83.833,72.81699,-146.60795,1014.19,-16.92
300234063536320,2017,22,00,83.917,83.833,72.81699,-146.60795,1013.99,-17.59
300234063536320,2017,23,00,83.958,83.833,72.81699,-146.60795,1013.51,-18.21
300234063536320,2017,0,00,84.000,84.000,72.81737,-146.60859,1012.96,-18.40
300234063536320,2017,1,00,84.042,84.000,72.81737,-146.60859,1012.42,-17.97
300234063536320,2017,2,00,84.083,84.000,72.81737,-146.60859,1011.89,-17.77
300234063536320,2017,3,00,84.125,84.000,72.81737,-146.60859,1011.34,-16.60
300234063536320,2017,4,00,84.167,84.167,72.81789,-146.59313,1011.34,-15.97
300234063536320,2017,5,00,84.208,84.167,72.81789,-146.59313,1011.34,-14.88
300234063536320,2017,6,00,84.250,84.167,72.81789,-146.59313,1010.79,-15.08
300234063536320,2017,7,00,84.292,84.167,72.81789,-146.59313,1010.52,-14.41
300234063536320,2017,8,00,84.333,84.333,72.81799,-146.59332,1010.32,-13.64
300234063536320,2017,9,00,84.375,84.333,72.81799,-146.59332,1010.59,-14.03
300234063536320,2017,10,00,84.417,84.333,72.81799,-146.59332,1010.45,-14.86
300234063536320,2017,11,00,84.458,84.333,72.81799,-146.59332,1010.25,-16.26
300234063536320,2017,12,00,84.500,84.500,72.81807,-146.59346,1009.98,-17.72
300234063536320,2017,13,00,84.542,84.500,72.81807,-146.59346,1009.85,-17.83
300234063536320,2017,14,00,84.583,84.500,72.81807,-146.59346,1009.44,-18.05
300234063536320,2017,15,00,84.625,84.500,72.81807,-146.59346,1009.10,-18.79
300234063536320,2017,16,00,84.667,84.667,72.81808,-146.59367,1008.82,-17.72
300234063536320,2017,17,00,84.708,84.667,72.81808,-146.59367,1008.48,-17.25
300234063536320,2017,18,00,84.750,84.667,72.81808,-146.59367,1008.35,-16.15
300234063536320,2017,19,00,84.792,84.667,72.81808,-146.59367,1007.95,-16.73
300234063536320,2017,20,00,84.833,84.833,72.81814,-146.59398,1007.87,-16.76
300234063536320,2017,21,00,84.875,84.833,72.81814,-146.59398,1007.54,-16.86
300234063536320,2017,22,00,84.917,84.833,72.81814,-146.59398,1007.53,-16.68
300234063536320,2017,23,00,84.958,84.833,72.81814,-146.59398,1007.54,-16.47
300234063536320,2017,0,00,85.000,85.000,72.81772,-146.59723,1007.41,-16.60
300234063536320,2017,1,00,85.042,85.000,72.81772,-146.59723,1007.40,-16.55
300234063536320,2017,2,00,85.083,85.000,72.81772,-146.59723,1007.26,-16.89
300234063536320,2017,3,00,85.125,85.000,72.81772,-146.59723,1008.01,-17.86
300234063536320,2017,4,00,85.167,85.167,72.81397,-146.58998,1008.62,-18.65
300234063536320,2017,5,00,85.208,85.167,72.81397,-146.58998,1008.90,-18.51
300234063536320,2017,6,00,85.250,85.167,72.81397,-146.58998,1009.37,-19.13
300234063536320,2017,7,00,85.292,85.167,72.81397,-146.58998,1010.05,-20.56
300234063536320,2017,8,00,85.333,85.333,72.81312,-146.57117,1010.59,-21.88
300234063536320,2017,9,00,85.375,85.333,72.81312,-146.57117,1011.34,-23.46
300234063536320,2017,10,00,85.417,85.333,72.81312,-146.57117,1011.88,-24.43
300234063536320,2017,11,00,85.458,85.333,72.81312,-146.57117,1012.49,-25.75
300234063536320,2017,12,00,85.500,85.500,72.81312,-146.57131,1012.96,-27.12
300234063536320,2017,13,00,85.542,85.500,72.81312,-146.57131,1013.10,-28.04
300234063536320,2017,14,00,85.583,85.500,72.81312,-146.57131,1013.24,-28.46
300234063536320,2017,15,00,85.625,85.500,72.81312,-146.57131,1013.38,-28.83
300234063536320,2017,16,00,85.667,85.667,72.81313,-146.57146,1013.51,-27.58
300234063536320,2017,17,00,85.708,85.667,72.81313,-146.57146,1013.58,-27.57
300234063536320,2017,18,00,85.750,85.667,72.81313,-146.57146,1013.03,-26.49
300234063536320,2017,19,00,85.792,85.667,72.81313,-146.57146,1013.10,-24.95
300234063536320,2017,20,00,85.833,85.833,72.81315,-146.57162,1012.90,-23.43
300234063536320,2017,21,00,85.875,85.833,72.81315,-146.57162,1012.76,-22.15
300234063536320,2017,22,00,85.917,85.833,72.81315,-146.57162,1012.90,-21.60
300234063536320,2017,23,00,85.958,85.833,72.81315,-146.57162,1012.69,-20.88
300234063536320,2017,0,00,86.000,86.000,72.81313,-146.57174,1012.97,-20.59
300234063536320,2017,1,00,86.042,86.000,72.81313,-146.57174,1013.10,-20.59
300234063536320,2017,2,00,86.083,86.000,72.81313,-146.57174,1013.51,-21.03
300234063536320,2017,3,00,86.125,86.000,72.81313,-146.57174,1014.05,-22.02
300234063536320,2017,4,00,86.167,86.167,72.81305,-146.57166,1014.60,-22.73
300234063536320,2017,5,00,86.208,86.167,72.81305,-146.57166,1015.20,-21.66
300234063536320,2017,6,00,86.250,86.167,72.81305,-146.57166,1015.68,-20.15
300234063536320,2017,7,00,86.292,86.167,72.81305,-146.57166,1016.23,-19.78
300234063536320,2017,8,00,86.333,86.333,72.81310,-146.57137,1016.77,-21.37
300234063536320,2017,9,00,86.375,86.333,72.81310,-146.57137,1017.45,-22.52
300234063536320,2017,10,00,86.417,86.333,72.81310,-146.57137,1017.85,-24.63
300234063536320,2017,11,00,86.458,86.333,72.81310,-146.57137,1018.53,-25.85
300234063536320,2017,12,00,86.500,86.500,72.81310,-146.57107,1019.21,-26.78
300234063536320,2017,13,00,86.542,86.500,72.81310,-146.57107,1019.75,-27.75
300234063536320,2017,14,00,86.583,86.500,72.81310,-146.57107,1020.57,-28.46
300234063536320,2017,15,00,86.625,86.500,72.81310,-146.57107,1020.98,-28.86
300234063536320,2017,16,00,86.667,86.667,72.81310,-146.57102,1021.31,-28.57
300234063536320,2017,17,00,86.708,86.667,72.81310,-146.57102,1021.52,-28.04
300234063536320,2017,18,00,86.750,86.667,72.81310,-146.57102,1022.20,-27.31
300234063536320,2017,19,00,86.792,86.667,72.81310,-146.57102,1022.67,-24.53
300234063536320,2017,20,00,86.833,86.833,72.81313,-146.57096,1023.08,-24.10
300234063536320,2017,21,00,86.875,86.833,72.81313,-146.57096,1023.35,-23.75
300234063536320,2017,22,00,86.917,86.833,72.81313,-146.57096,1023.69,-22.30
300234063536320,2017,23,00,86.958,86.833,72.81313,-146.57096,1023.76,-21.15
300234063536320,2017,0,00,87.000,87.000,72.81369,-146.58715,1023.83,-23.05
300234063536320,2017,1,00,87.042,87.000,72.81369,-146.58715,1023.83,-23.40
300234063536320,2017,2,00,87.083,87.000,72.81369,-146.58715,1024.10,-23.78
300234063536320,2017,3,00,87.125,87.000,72.81369,-146.58715,1023.83,-24.47
300234063536320,2017,4,00,87.167,87.167,72.81406,-146.58100,1023.83,-25.82
300234063536320,2017,5,00,87.208,87.167,72.81406,-146.58100,1023.96,-27.20
300234063536320,2017,6,00,87.250,87.167,72.81406,-146.58100,1023.90,-27.93
300234063536320,2017,7,00,87.292,87.167,72.81406,-146.58100,1023.89,-28.54
300234063536320,2017,8,00,87.333,87.333,72.81435,-146.59531,1024.10,-28.88
300234063536320,2017,9,00,87.375,87.333,72.81435,-146.59531,1024.10,-29.57
300234063536320,2017,10,00,87.417,87.333,72.81435,-146.59531,1023.96,-29.71
300234063536320,2017,11,00,87.458,87.333,72.81435,-146.59531,1023.90,-29.83
300234063536320,2017,12,00,87.500,87.500,72.81603,-146.60430,1023.69,-30.27
300234063536320,2017,13,00,87.542,87.500,72.81603,-146.60430,1023.29,-29.95
300234063536320,2017,14,00,87.583,87.500,72.81603,-146.60430,1023.01,-29.87
300234063536320,2017,15,00,87.625,87.500,72.81603,-146.60430,1023.01,-29.43
300234063536320,2017,16,00,87.667,87.667,72.81923,-146.62262,1022.74,-29.25
300234063536320,2017,17,00,87.708,87.667,72.81923,-146.62262,1022.47,-28.24
300234063536320,2017,18,00,87.750,87.667,72.81923,-146.62262,1022.20,-27.01
300234063536320,2017,19,00,87.792,87.667,72.81923,-146.62262,1022.20,-26.15
300234063536320,2017,20,00,87.833,87.833,72.82476,-146.67943,1021.65,-24.86
300234063536320,2017,21,00,87.875,87.833,72.82476,-146.67943,1021.11,-24.23
300234063536320,2017,22,00,87.917,87.833,72.82476,-146.67943,1020.58,-23.36
300234063536320,2017,23,00,87.958,87.833,72.82476,-146.67943,1020.02,-22.36
300234063536320,2017,0,00,88.000,88.000,72.83538,-146.74744,1019.75,-22.24
300234063536320,2017,1,00,88.042,88.000,72.83538,-146.74744,1019.28,-21.87
300234063536320,2017,2,00,88.083,88.000,72.83538,-146.74744,1018.67,-21.87
300234063536320,2017,3,00,88.125,88.000,72.83538,-146.74744,1018.53,-22.12
300234063536320,2017,4,00,88.167,88.167,72.84772,-146.80096,1018.06,-22.53
300234063536320,2017,5,00,88.208,88.167,72.84772,-146.80096,1017.85,-22.98
300234063536320,2017,6,00,88.250,88.167,72.84772,-146.80096,1017.44,-23.36
300234063536320,2017,7,00,88.292,88.167,72.84772,-146.80096,1016.77,-23.75
300234063536320,2017,8,00,88.333,88.333,72.85892,-146.86990,1016.49,-24.04
300234063536320,2017,9,00,88.375,88.333,72.85892,-146.86990,1016.09,-24.30
300234063536320,2017,10,00,88.417,88.333,72.85892,-146.86990,1015.68,-24.47
300234063536320,2017,11,00,88.458,88.333,72.85892,-146.86990,1015.14,-24.76
300234063536320,2017,12,00,88.500,88.500,72.87116,-146.91426,1014.25,-24.60
300234063536320,2017,13,00,88.542,88.500,72.87116,-146.91426,1013.37,-24.66
300234063536320,2017,14,00,88.583,88.500,72.87116,-146.91426,1013.37,-24.50
300234063536320,2017,15,00,88.625,88.500,72.87116,-146.91426,1012.96,-24.33
300234063536320,2017,16,00,88.667,88.667,72.88422,-146.96971,1012.01,-24.20
300234063536320,2017,17,00,88.708,88.667,72.88422,-146.96971,1012.22,-23.65
300234063536320,2017,18,00,88.750,88.667,72.88422,-146.96971,1011.61,-23.59
300234063536320,2017,19,00,88.792,88.667,72.88422,-146.96971,1011.47,-23.05
300234063536320,2017,20,00,88.833,88.833,72.90012,-146.99352,1011.34,-22.33
300234063536320,2017,21,00,88.875,88.833,72.90012,-146.99352,1011.07,-21.81
300234063536320,2017,22,00,88.917,88.833,72.90012,-146.99352,1011.07,-21.36
300234063536320,2017,23,00,88.958,88.833,72.90012,-146.99352,1010.72,-20.80
300234063536320,2017,0,00,89.000,89.000,72.91850,-147.02299,1010.79,-20.65
300234063536320,2017,1,00,89.042,89.000,72.91850,-147.02299,1010.39,-19.95
300234063536320,2017,2,00,89.083,89.000,72.91850,-147.02299,1010.52,-20.07
300234063536320,2017,3,00,89.125,89.000,72.91850,-147.02299,1010.39,-19.69
300234063536320,2017,4,00,89.167,89.167,72.93052,-147.04947,1010.45,-21.12
300234063536320,2017,5,00,89.208,89.167,72.93052,-147.04947,1010.79,-22.64
300234063536320,2017,6,00,89.250,89.167,72.93052,-147.04947,1011.06,-23.40
300234063536320,2017,7,00,89.292,89.167,72.93052,-147.04947,1011.34,-25.44
300234063536320,2017,8,00,89.333,89.333,72.93074,-147.04662,1011.41,-26.30
300234063536320,2017,9,00,89.375,89.333,72.93074,-147.04662,1011.61,-26.41
300234063536320,2017,10,00,89.417,89.333,72.93074,-147.04662,1011.88,-26.76
300234063536320,2017,11,00,89.458,89.333,72.93074,-147.04662,1011.88,-27.02
300234063536320,2017,12,00,89.500,89.500,72.92822,-147.03033,1011.88,-27.41
300234063536320,2017,13,00,89.542,89.500,72.92822,-147.03033,1012.15,-27.20
300234063536320,2017,14,00,89.583,89.500,72.92822,-147.03033,1012.42,-26.59
300234063536320,2017,15,00,89.625,89.500,72.92822,-147.03033,1012.29,-26.16
300234063536320,2017,16,00,89.667,89.667,72.92731,-147.03893,1012.15,-23.88
300234063536320,2017,17,00,89.708,89.667,72.92731,-147.03893,1012.42,-22.58
300234063536320,2017,18,00,89.750,89.667,72.92731,-147.03893,1012.22,-21.51
300234063536320,2017,19,00,89.792,89.667,72.92731,-147.03893,1012.69,-21.00
300234063536320,2017,20,00,89.833,89.833,72.92534,-147.01115,1012.56,-20.27
300234063536320,2017,21,00,89.875,89.833,72.92534,-147.01115,1012.69,-19.89
300234063536320,2017,22,00,89.917,89.833,72.92534,-147.01115,1012.69,-19.13
300234063536320,2017,23,00,89.958,89.833,72.92534,-147.01115,1012.77,-19.04
300234063536320,2017,0,00,90.000,90.000,72.92433,-147.01725,1012.42,-19.04
300234063536320,2017,1,00,90.042,90.000,72.92433,-147.01725,1012.01,-18.90
300234063536320,2017,2,00,90.083,90.000,72.92433,-147.01725,1011.74,-18.93
300234063536320,2017,3,00,90.125,90.000,72.92433,-147.01725,1011.61,-20.33
300234063536320,2017,4,00,90.167,90.167,72.92413,-147.01375,1011.34,-21.72
300234063536320,2017,5,00,90.208,90.167,72.92413,-147.01375,1011.34,-22.18
300234063536320,2017,6,00,90.250,90.167,72.92413,-147.01375,1010.93,-22.67
300234063536320,2017,7,00,90.292,90.167,72.92413,-147.01375,1010.66,-22.58
300234063536320,2017,8,00,90.333,90.333,72.92391,-147.02672,1010.52,-22.92
300234063536320,2017,9,00,90.375,90.333,72.92391,-147.02672,1010.32,-23.17
300234063536320,2017,10,00,90.417,90.333,72.92391,-147.02672,1010.25,-22.67
300234063536320,2017,11,00,90.458,90.333,72.92391,-147.02672,1009.57,-23.14
300234063536320,2017,12,00,90.500,90.500,72.92223,-147.03660,1009.44,-24.17
300234063536320,2017,13,00,90.542,90.500,72.92223,-147.03660,1009.03,-24.84
300234063536320,2017,14,00,90.583,90.500,72.92223,-147.03660,1008.62,-25.12
300234063536320,2017,15,00,90.625,90.500,72.92223,-147.03660,1008.48,-25.99
300234063536320,2017,16,00,90.667,90.667,72.92085,-147.04297,1008.15,-25.40
300234063536320,2017,17,00,90.708,90.667,72.92085,-147.04297,1008.01,-25.00
300234063536320,2017,18,00,90.750,90.667,72.92085,-147.04297,1007.81,-24.10
300234063536320,2017,19,00,90.792,90.667,72.92085,-147.04297,1007.81,-23.60
300234063536320,2017,20,00,90.833,90.833,72.91727,-147.06785,1007.68,-22.55
300234063536320,2017,21,00,90.875,90.833,72.91727,-147.06785,1007.53,-21.70
300234063536320,2017,22,00,90.917,90.833,72.91727,-147.06785,1007.27,-21.03
300234063536320,2017,23,00,90.958,90.833,72.91727,-147.06785,1007.27,-20.62
300234063536320,2017,0,00,91.000,91.000,72.91184,-147.08895,1007.20,-20.50
300234063536320,2017,1,00,91.042,91.000,72.91184,-147.08895,1007.13,-20.37
300234063536320,2017,2,00,91.083,91.000,72.91184,-147.08895,1007.00,-20.53
300234063536320,2017,3,00,91.125,91.000,72.91184,-147.08895,1007.06,-21.09
300234063536320,2017,4,00,91.167,91.167,72.90926,-147.09316,1007.13,-22.10
300234063536320,2017,5,00,91.208,91.167,72.90926,-147.09316,1007.20,-23.15
300234063536320,2017,6,00,91.250,91.167,72.90926,-147.09316,1006.99,-23.86
300234063536320,2017,7,00,91.292,91.167,72.90926,-147.09316,1007.26,-24.27
300234063536320,2017,8,00,91.333,91.333,72.90685,-147.09020,1007.33,-24.73
300234063536320,2017,9,00,91.375,91.333,72.90685,-147.09020,1007.54,-25.20
300234063536320,2017,10,00,91.417,91.333,72.90685,-147.09020,1007.81,-25.52
300234063536320,2017,11,00,91.458,91.333,72.90685,-147.09020,1007.68,-25.57
300234063536320,2017,12,00,91.500,91.500,72.90614,-147.09023,1007.87,-25.88
300234063536320,2017,13,00,91.542,91.500,72.90614,-147.09023,1007.87,-26.13
300234063536320,2017,14,00,91.583,91.500,72.90614,-147.09023,1008.08,-26.34
300234063536320,2017,15,00,91.625,91.500,72.90614,-147.09023,1008.21,-26.41
300234063536320,2017,16,00,91.667,91.667,72.90462,-147.09102,1008.35,-26.03
300234063536320,2017,17,00,91.708,91.667,72.90462,-147.09102,1008.42,-25.30
300234063536320,2017,18,00,91.750,91.667,72.90462,-147.09102,1008.63,-24.14
300234063536320,2017,19,00,91.792,91.667,72.90462,-147.09102,1008.69,-23.27
300234063536320,2017,20,00,91.833,91.833,72.90260,-147.09268,1009.16,-22.21
300234063536320,2017,21,00,91.875,91.833,72.90260,-147.09268,1009.30,-21.39
300234063536320,2017,22,00,91.917,91.833,72.90260,-147.09268,1009.44,-20.37
300234063536320,2017,23,00,91.958,91.833,72.90260,-147.09268,1009.64,-18.02
300234063536320,2017,0,00,92.000,92.000,72.90051,-147.09342,1009.71,-17.53
300234063536320,2017,1,00,92.042,92.000,72.90051,-147.09342,1010.05,-17.42
300234063536320,2017,2,00,92.083,92.000,72.90051,-147.09342,1010.25,-17.00
300234063536320,2017,3,00,92.125,92.000,72.90051,-147.09342,1010.79,-18.21
300234063536320,2017,4,00,92.167,92.167,72.90024,-147.09285,1011.07,-19.16
300234063536320,2017,5,00,92.208,92.167,72.90024,-147.09285,1011.34,-21.51
300234063536320,2017,6,00,92.250,92.167,72.90024,-147.09285,1011.61,-23.21
300234063536320,2017,7,00,92.292,92.167,72.90024,-147.09285,1011.95,-24.23
300234063536320,2017,8,00,92.333,92.333,72.90023,-147.09285,1012.42,-24.93
300234063536320,2017,9,00,92.375,92.333,72.90023,-147.09285,1012.70,-25.51
300234063536320,2017,10,00,92.417,92.333,72.90023,-147.09285,1012.96,-25.85
300234063536320,2017,11,00,92.458,92.333,72.90023,-147.09285,1013.37,-26.06
300234063536320,2017,12,00,92.500,92.500,72.90021,-147.09285,1013.51,-26.55
300234063536320,2017,13,00,92.542,92.500,72.90021,-147.09285,1013.91,-26.87
300234063536320,2017,14,00,92.583,92.500,72.90021,-147.09285,1014.32,-26.71
300234063536320,2017,15,00,92.625,92.500,72.90021,-147.09285,1014.73,-26.55
300234063536320,2017,16,00,92.667,92.667,72.90021,-147.09279,1015.14,-25.34
300234063536320,2017,17,00,92.708,92.667,72.90021,-147.09279,1015.41,-22.89
300234063536320,2017,18,00,92.750,92.667,72.90021,-147.09279,1015.83,-20.71
300234063536320,2017,19,00,92.792,92.667,72.90021,-147.09279,1016.22,-20.80
300234063536320,2017,20,00,92.833,92.833,72.90008,-147.09270,1016.77,-20.04
300234063536320,2017,21,00,92.875,92.833,72.90008,-147.09270,1016.90,-17.97
300234063536320,2017,22,00,92.917,92.833,72.90008,-147.09270,1017.38,-17.53
300234063536320,2017,23,00,92.958,92.833,72.90008,-147.09270,1017.72,-16.62
300234063536320,2017,0,00,93.000,93.000,72.89772,-147.10963,1017.99,-17.00
300234063536320,2017,1,00,93.042,93.000,72.89772,-147.10963,1018.39,-17.67
300234063536320,2017,2,00,93.083,93.000,72.89772,-147.10963,1018.67,-17.88
300234063536320,2017,3,00,93.125,93.000,72.89772,-147.10963,1018.94,-17.78
300234063536320,2017,4,00,93.167,93.167,72.89591,-147.10471,1019.21,-19.95
300234063536320,2017,5,00,93.208,93.167,72.89591,-147.10471,1019.48,-22.36
300234063536320,2017,6,00,93.250,93.167,72.89591,-147.10471,1019.82,-23.36
300234063536320,2017,7,00,93.292,93.167,72.89591,-147.10471,1020.02,-23.88
300234063536320,2017,8,00,93.333,93.333,72.89591,-147.10471,1020.30,-25.08
300234063536320,2017,9,00,93.375,93.333,72.89591,-147.10471,1020.84,-24.90
300234063536320,2017,10,00,93.417,93.333,72.89591,-147.10471,1020.97,-25.00
300234063536320,2017,11,00,93.458,93.333,72.89591,-147.10471,1021.18,-25.64
300234063536320,2017,12,00,93.500,93.500,72.89592,-147.10463,1021.52,-25.88
300234063536320,2017,13,00,93.542,93.500,72.89592,-147.10463,1021.65,-26.22
300234063536320,2017,14,00,93.583,93.500,72.89592,-147.10463,1022.06,-26.59
300234063536320,2017,15,00,93.625,93.500,72.89592,-147.10463,1022.47,-27.02
300234063536320,2017,16,00,93.667,93.667,72.89603,-147.10406,1022.60,-26.41
300234063536320,2017,17,00,93.708,93.667,72.89603,-147.10406,1022.61,-25.52
300234063536320,2017,18,00,93.750,93.667,72.89603,-147.10406,1022.75,-24.63
300234063536320,2017,19,00,93.792,93.667,72.89603,-147.10406,1023.01,-23.72
300234063536320,2017,20,00,93.833,93.833,72.89736,-147.11381,1023.28,-21.45
300234063536320,2017,21,00,93.875,93.833,72.89736,-147.11381,1023.35,-20.68
300234063536320,2017,22,00,93.917,93.833,72.89736,-147.11381,1023.62,-19.75
300234063536320,2017,23,00,93.958,93.833,72.89736,-147.11381,1023.69,-19.07
300234063536320,2017,0,00,94.000,94.000,72.89997,-147.14496,1023.69,-18.60
300234063536320,2017,1,00,94.042,94.000,72.89997,-147.14496,1023.76,-18.43
300234063536320,2017,2,00,94.083,94.000,72.89997,-147.14496,1023.69,-18.74
300234063536320,2017,3,00,94.125,94.000,72.89997,-147.14496,1023.76,-19.52
300234063536320,2017,4,00,94.167,94.167,72.90267,-147.17359,1023.62,-20.30
300234063536320,2017,5,00,94.208,94.167,72.90267,-147.17359,1023.70,-21.68
300234063536320,2017,6,00,94.250,94.167,72.90267,-147.17359,1023.49,-22.10
300234063536320,2017,7,00,94.292,94.167,72.90267,-147.17359,1023.42,-22.45
300234063536320,2017,8,00,94.333,94.333,72.90568,-147.20025,1023.55,-22.52
300234063536320,2017,9,00,94.375,94.333,72.90568,-147.20025,1023.55,-22.80
300234063536320,2017,10,00,94.417,94.333,72.90568,-147.20025,1023.35,-23.11
300234063536320,2017,11,00,94.458,94.333,72.90568,-147.20025,1023.35,-23.72
300234063536320,2017,12,00,94.500,94.500,72.90898,-147.25799,1023.01,-23.91
300234063536320,2017,13,00,94.542,94.500,72.90898,-147.25799,1022.81,-23.27
300234063536320,2017,14,00,94.583,94.500,72.90898,-147.25799,1022.67,-23.97
300234063536320,2017,15,00,94.625,94.500,72.90898,-147.25799,1022.61,-23.46
300234063536320,2017,16,00,94.667,94.667,72.91293,-147.30482,1022.60,-22.80
300234063536320,2017,17,00,94.708,94.667,72.91293,-147.30482,1022.06,-22.24
300234063536320,2017,18,00,94.750,94.667,72.91293,-147.30482,1021.92,-21.24
300234063536320,2017,19,00,94.792,94.667,72.91293,-147.30482,1021.65,-20.15
300234063536320,2017,20,00,94.833,94.833,72.92165,-147.37396,1021.38,-18.90
300234063536320,2017,21,00,94.875,94.833,72.92165,-147.37396,1021.65,-18.07
300234063536320,2017,22,00,94.917,94.833,72.92165,-147.37396,1021.31,-17.10
300234063536320,2017,23,00,94.958,94.833,72.92165,-147.37396,1020.70,-16.65
300234063536320,2017,0,00,95.000,95.000,72.93471,-147.45389,1020.57,-16.00
300234063536320,2017,1,00,95.042,95.000,72.93471,-147.45389,1020.23,-16.10
300234063536320,2017,2,00,95.083,95.000,72.93471,-147.45389,1019.75,-16.41
300234063536320,2017,3,00,95.125,95.000,72.93471,-147.45389,1019.55,-16.94
300234063536320,2017,4,00,95.167,95.167,72.94761,-147.53199,1019.07,-17.37
300234063536320,2017,5,00,95.208,95.167,72.94761,-147.53199,1018.54,-18.02
300234063536320,2017,6,00,95.250,95.167,72.94761,-147.53199,1017.85,-17.83
300234063536320,2017,7,00,95.292,95.167,72.94761,-147.53199,1017.72,-18.07
300234063536320,2017,8,00,95.333,95.333,72.96276,-147.62002,1017.38,-18.35
300234063536320,2017,9,00,95.375,95.333,72.96276,-147.62002,1017.31,-18.51
300234063536320,2017,10,00,95.417,95.333,72.96276,-147.62002,1017.24,-18.79
300234063536320,2017,11,00,95.458,95.333,72.96276,-147.62002,1016.77,-19.23
300234063536320,2017,12,00,95.500,95.500,72.97802,-147.71146,1016.22,-19.07
300234063536320,2017,13,00,95.542,95.500,72.97802,-147.71146,1015.82,-19.47
300234063536320,2017,14,00,95.583,95.500,72.97802,-147.71146,1015.82,-19.72
300234063536320,2017,15,00,95.625,95.500,72.97802,-147.71146,1015.34,-19.55
300234063536320,2017,16,00,95.667,95.667,72.99317,-147.80229,1015.28,-19.23
300234063536320,2017,17,00,95.708,95.667,72.99317,-147.80229,1015.07,-18.57
300234063536320,2017,18,00,95.750,95.667,72.99317,-147.80229,1014.87,-17.65
300234063536320,2017,19,00,95.792,95.667,72.99317,-147.80229,1014.94,-17.30
300234063536320,2017,20,00,95.833,95.833,73.01154,-147.90342,1015.14,-16.60
300234063536320,2017,21,00,95.875,95.833,73.01154,-147.90342,1015.48,-15.56
300234063536320,2017,22,00,95.917,95.833,73.01154,-147.90342,1015.20,-15.09
300234063536320,2017,23,00,95.958,95.833,73.01154,-147.90342,1015.14,-14.76
300234063536320,2017,0,00,96.000,96.000,73.03032,-147.99303,1014.74,-14.51
300234063536320,2017,1,00,96.042,96.000,73.03032,-147.99303,1014.73,-14.51
300234063536320,2017,2,00,96.083,96.000,73.03032,-147.99303,1014.73,-14.81
300234063536320,2017,3,00,96.125,96.000,73.03032,-147.99303,1014.94,-15.15
300234063536320,2017,4,00,96.167,96.167,73.04475,-148.08855,1014.94,-15.81
300234063536320,2017,5,00,96.208,96.167,73.04475,-148.08855,1015.07,-16.41
300234063536320,2017,6,00,96.250,96.167,73.04475,-148.08855,1015.14,-16.96
300234063536320,2017,7,00,96.292,96.167,73.04475,-148.08855,1015.20,-17.21
300234063536320,2017,8,00,96.333,96.333,73.05926,-148.17836,1015.34,-17.56
300234063536320,2017,9,00,96.375,96.333,73.05926,-148.17836,1015.14,-17.48
300234063536320,2017,10,00,96.417,96.333,73.05926,-148.17836,1015.41,-18.11
300234063536320,2017,11,00,96.458,96.333,73.05926,-148.17836,1015.27,-17.91
300234063536320,2017,12,00,96.500,96.500,73.07457,-148.24281,1015.14,-18.13
300234063536320,2017,13,00,96.542,96.500,73.07457,-148.24281,1015.34,-18.63
300234063536320,2017,14,00,96.583,96.500,73.07457,-148.24281,1015.48,-19.07
300234063536320,2017,15,00,96.625,96.500,73.07457,-148.24281,1015.68,-18.79
300234063536320,2017,16,00,96.667,96.667,73.08471,-148.32881,1015.95,-18.49
300234063536320,2017,17,00,96.708,96.667,73.08471,-148.32881,1016.36,-17.91
300234063536320,2017,18,00,96.750,96.667,73.08471,-148.32881,1016.36,-17.24
300234063536320,2017,19,00,96.792,96.667,73.08471,-148.32881,1016.77,-16.49
300234063536320,2017,20,00,96.833,96.833,73.09900,-148.41834,1017.11,-15.92
300234063536320,2017,21,00,96.875,96.833,73.09900,-148.41834,1017.38,-15.09
300234063536320,2017,22,00,96.917,96.833,73.09900,-148.41834,1017.58,-14.59
300234063536320,2017,23,00,96.958,96.833,73.09900,-148.41834,1017.58,-14.23
300234063536320,2017,0,00,97.000,97.000,73.11768,-148.49656,1017.24,-14.00
300234063536320,2017,1,00,97.042,97.000,73.11768,-148.49656,1017.31,-14.16
300234063536320,2017,2,00,97.083,97.000,73.11768,-148.49656,1017.31,-14.33
300234063536320,2017,3,00,97.125,97.000,73.11768,-148.49656,1017.38,-14.86
300234063536320,2017,4,00,97.167,97.167,73.13194,-148.56551,1017.72,-15.62
300234063536320,2017,5,00,97.208,97.167,73.13194,-148.56551,1018.06,-16.58
300234063536320,2017,6,00,97.250,97.167,73.13194,-148.56551,1018.12,-17.37
300234063536320,2017,7,00,97.292,97.167,73.13194,-148.56551,1018.60,-17.94
300234063536320,2017,8,00,97.333,97.333,73.14517,-148.63439,1018.80,-18.68
300234063536320,2017,9,00,97.375,97.333,73.14517,-148.63439,1019.01,-18.68
300234063536320,2017,10,00,97.417,97.333,73.14517,-148.63439,1019.07,-18.96
300234063536320,2017,11,00,97.458,97.333,73.14517,-148.63439,1019.35,-19.58
300234063536320,2017,12,00,97.500,97.500,73.15945,-148.69273,1019.21,-19.89
300234063536320,2017,13,00,97.542,97.500,73.15945,-148.69273,1019.28,-19.87
300234063536320,2017,14,00,97.583,97.500,73.15945,-148.69273,1019.41,-19.75
300234063536320,2017,15,00,97.625,97.500,73.15945,-148.69273,1019.55,-19.95
