BuoyID,Year,Hour,Min,DOY,POS_DOY,Lat,Lon,BP,Ts
64503600,2017,22,00,10.917,10.917,63.47520,-4.43080,976.60,6.77
64503600,2017,23,00,10.958,10.958,63.48040,-4.44100,975.30,6.72
64503600,2017,00,00,11.000,11.000,63.48260,-4.44520,974.30,6.52
64503600,2017,01,00,11.042,11.042,63.48200,-4.44640,973.90,6.50
64503600,2017,02,00,11.083,11.083,63.47920,-4.44640,973.40,6.45
64503600,2017,03,00,11.125,11.125,63.47520,-4.44700,973.40,6.43
64503600,2017,04,00,11.167,11.167,63.47320,-4.44760,973.20,6.40
64503600,2017,05,00,11.208,11.208,63.47520,-4.44360,973.20,6.28
64503600,2017,06,00,11.250,11.250,63.48100,-4.43700,972.80,6.32
64503600,2017,07,00,11.292,11.292,63.48820,-4.42960,972.50,6.24
64503600,2017,08,00,11.333,11.333,63.49560,-4.41900,971.90,6.10
64503600,2017,09,00,11.375,11.375,63.50400,-4.40620,971.90,6.07
64503600,2017,10,00,11.417,11.417,63.51240,-4.39500,970.50,6.14
64503600,2017,11,00,11.458,11.458,63.51900,-4.38580,969.60,6.14
64503600,2017,13,00,11.542,11.542,63.52600,-4.38160,969.50,6.41
64503600,2017,14,00,11.583,11.583,63.52780,-4.39060,969.20,6.37
64503600,2017,15,00,11.625,11.625,63.52940,-4.40700,969.40,6.29
64503600,2017,16,00,11.667,11.667,63.53320,-4.42660,969.60,6.40
64503600,2017,17,00,11.708,11.708,63.53860,-4.44580,969.40,6.31
64503600,2017,18,00,11.750,11.750,63.54600,-4.46400,969.40,6.24
64503600,2017,19,00,11.792,11.792,63.55380,-4.47960,969.90,6.22
64503600,2017,21,00,11.875,11.833,63.56080,-4.48520,971.00,6.12
64503600,2017,22,00,11.917,11.917,63.56360,-4.46840,970.90,5.93
64503600,2017,23,00,11.958,11.958,63.55980,-4.45640,972.20,5.88
64503600,2017,00,00,12.000,12.000,63.55360,-4.44720,973.60,5.80
64503600,2017,01,00,12.042,12.042,63.54660,-4.44440,974.30,5.82
64503600,2017,02,00,12.083,12.083,63.54060,-4.44620,975.10,5.84
64503600,2017,03,00,12.125,12.125,63.53660,-4.45360,975.70,5.82
64503600,2017,04,00,12.167,12.167,63.53420,-4.46100,975.90,5.84
64503600,2017,05,00,12.208,12.208,63.53360,-4.46660,976.20,5.90
64503600,2017,06,00,12.250,12.250,63.53420,-4.46880,975.90,5.97
64503600,2017,07,00,12.292,12.292,63.53720,-4.47180,975.90,6.07
64503600,2017,08,00,12.333,12.333,63.54000,-4.46640,975.40,6.01
64503600,2017,09,00,12.375,12.375,63.54100,-4.45300,974.70,6.13
64503600,2017,10,00,12.417,12.417,63.53900,-4.44060,974.70,6.28
64503600,2017,11,00,12.458,12.458,63.53480,-4.43320,975.30,6.30
64503600,2017,12,00,12.500,12.500,63.53060,-4.43200,975.60,6.39
64503600,2017,13,00,12.542,12.542,63.52600,-4.43700,976.10,6.25
64503600,2017,14,00,12.583,12.583,63.52340,-4.45160,976.60,6.28
64503600,2017,15,00,12.625,12.582,63.52340,-4.45160,977.70,6.28
64503600,2017,17,00,12.708,12.708,63.52800,-4.51840,981.70,5.97
64503600,2017,18,00,12.750,12.750,63.53060,-4.53460,984.40,5.98
64503600,2017,19,00,12.792,12.749,63.53060,-4.53460,987.40,5.90
64503600,2017,20,00,12.833,12.833,63.53140,-4.54380,989.30,5.90
64503600,2017,22,00,12.917,12.917,63.53020,-4.53420,993.90,5.78
64503600,2017,23,00,12.958,12.958,63.52720,-4.53080,996.10,5.79
64503600,2017,00,00,13.000,13.000,63.52340,-4.53400,997.70,5.68
64503600,2017,01,00,13.042,13.042,63.51900,-4.54080,999.20,5.64
64503600,2017,02,00,13.083,13.083,63.51620,-4.55000,1000.30,5.71
64503600,2017,03,00,13.125,13.125,63.51360,-4.56100,1001.80,5.66
64503600,2017,04,00,13.167,13.167,63.51300,-4.56900,1002.30,5.68
64503600,2017,05,00,13.208,13.165,63.51300,-4.56900,1003.40,5.64
64503600,2017,06,00,13.250,13.250,63.51400,-4.57740,1004.30,5.72
64503600,2017,07,00,13.292,13.249,63.51400,-4.57740,1004.70,5.63
64503600,2017,08,00,13.333,13.333,63.51560,-4.56640,1004.90,5.72
64503600,2017,09,00,13.375,13.375,63.51720,-4.55980,1004.80,5.76
64503600,2017,10,00,13.417,13.417,63.51880,-4.55280,1004.60,5.72
64503600,2017,11,00,13.458,13.458,63.52020,-4.54360,1004.80,5.79
64503600,2017,12,00,13.500,13.500,63.52020,-4.53740,1004.90,5.77
64503600,2017,13,00,13.542,13.542,63.51940,-4.53560,1004.70,5.84
64503600,2017,14,00,13.583,13.583,63.51820,-4.53440,1004.70,5.84
64503600,2017,15,00,13.625,13.625,63.51720,-4.54000,1005.30,5.88
64503600,2017,16,00,13.667,13.667,63.51720,-4.54580,1005.30,5.88
64503600,2017,17,00,13.708,13.708,63.51820,-4.54940,1005.60,5.95
64503600,2017,18,00,13.750,13.750,63.52060,-4.55080,1006.10,5.94
64503600,2017,19,00,13.792,13.792,63.52440,-4.54920,1006.60,6.05
64503600,2017,20,00,13.833,13.833,63.52780,-4.54200,1006.70,6.04
64503600,2017,21,00,13.875,13.875,63.53000,-4.53040,1007.00,5.95
64503600,2017,22,00,13.917,13.917,63.53140,-4.51860,1007.30,6.02
64503600,2017,23,00,13.958,13.958,63.53220,-4.50700,1007.80,6.00
64503600,2017,01,00,14.042,14.042,63.53160,-4.49980,1008.70,6.01
64503600,2017,02,00,14.083,14.083,63.53080,-4.50120,1009.40,6.04
64503600,2017,03,00,14.125,14.125,63.53020,-4.50460,1009.60,6.11
64503600,2017,04,00,14.167,14.167,63.52980,-4.50880,1010.10,6.09
64503600,2017,05,00,14.208,14.165,63.52980,-4.50880,1010.50,6.07
64503600,2017,06,00,14.250,14.250,63.53020,-4.51400,1011.10,6.09
64503600,2017,07,00,14.292,14.292,63.53260,-4.51400,1011.60,6.05
64503600,2017,08,00,14.333,14.333,63.53560,-4.51240,1011.90,6.09
64503600,2017,09,00,14.375,14.375,63.53900,-4.50620,1012.50,6.10
64503600,2017,10,00,14.417,14.417,63.54200,-4.49660,1013.20,6.11
64503600,2017,11,00,14.458,14.458,63.54480,-4.48840,1013.50,6.06
64503600,2017,12,00,14.500,14.500,63.54740,-4.48140,1013.70,6.09
64503600,2017,13,00,14.542,14.542,63.54860,-4.47400,1013.60,6.12
64503600,2017,14,00,14.583,14.583,63.54860,-4.46860,1014.20,6.04
64503600,2017,15,00,14.625,14.625,63.54780,-4.46580,1014.00,6.10
64503600,2017,16,00,14.667,14.667,63.54680,-4.46760,1014.00,6.09
64503600,2017,17,00,14.708,14.708,63.54700,-4.47260,1014.00,6.10
64503600,2017,18,00,14.750,14.750,63.55020,-4.47860,1013.70,6.10
64503600,2017,19,00,14.792,14.792,63.55500,-4.47960,1013.90,6.10
64503600,2017,20,00,14.833,14.833,63.56100,-4.47460,1013.80,6.09
64503600,2017,21,00,14.875,14.875,63.56700,-4.46380,1013.40,5.99
64503600,2017,22,00,14.917,14.917,63.57220,-4.45080,1013.30,6.04
64503600,2017,23,00,14.958,14.958,63.57700,-4.43940,1013.10,6.05
64503600,2017,01,00,15.042,15.042,63.58420,-4.41860,1013.30,6.00
64503600,2017,02,00,15.083,15.083,63.58700,-4.40940,1013.70,5.98
64503600,2017,03,00,15.125,15.125,63.58780,-4.40320,1013.90,6.05
64503600,2017,04,00,15.167,15.167,63.58780,-4.40200,1014.40,6.00
64503600,2017,05,00,15.208,15.208,63.58820,-4.40540,1014.60,6.05
64503600,2017,06,00,15.250,15.250,63.59080,-4.41280,1015.10,6.01
64503600,2017,07,00,15.292,15.292,63.59660,-4.41760,1015.90,6.01
64503600,2017,08,00,15.333,15.333,63.60460,-4.41620,1016.10,5.94
64503600,2017,09,00,15.375,15.375,63.61300,-4.40760,1016.90,5.93
64503600,2017,10,00,15.417,15.417,63.62160,-4.39460,1017.00,5.94
64503600,2017,11,00,15.458,15.458,63.63060,-4.38020,1017.10,5.89
64503600,2017,13,00,15.542,15.542,63.64740,-4.34980,1017.20,5.78
64503600,2017,14,00,15.583,15.583,63.65580,-4.33700,1017.20,5.74
64503600,2017,15,00,15.625,15.625,63.66140,-4.32800,1016.90,5.58
64503600,2017,16,00,15.667,15.667,63.66540,-4.32440,1016.90,5.49
64503600,2017,17,00,15.708,15.708,63.66900,-4.32920,1017.00,5.51
64503600,2017,18,00,15.750,15.750,63.67520,-4.33680,1016.50,5.61
64503600,2017,19,00,15.792,15.792,63.68320,-4.34640,1016.40,5.55
64503600,2017,20,00,15.833,15.833,63.69120,-4.34920,1016.00,5.62
64503600,2017,21,00,15.875,15.875,63.69980,-4.34880,1015.60,5.66
64503600,2017,22,00,15.917,15.917,63.70860,-4.34400,1015.20,5.64
64503600,2017,23,00,15.958,15.958,63.71880,-4.33420,1014.40,5.58
64503600,2017,00,00,16.000,16.000,63.72900,-4.32100,1014.00,5.53
64503600,2017,01,00,16.042,16.042,63.73720,-4.30480,1013.30,5.51
64503600,2017,02,00,16.083,16.083,63.74280,-4.29000,1013.00,5.37
64503600,2017,03,00,16.125,16.125,63.74520,-4.28420,1012.70,5.45
64503600,2017,04,00,16.167,16.167,63.74600,-4.28600,1012.30,5.53
64503600,2017,05,00,16.208,16.208,63.74700,-4.28940,1011.70,5.49
64503600,2017,06,00,16.250,16.250,63.74800,-4.29300,1011.30,5.54
64503600,2017,07,00,16.292,16.292,63.75000,-4.29740,1011.10,5.54
64503600,2017,08,00,16.333,16.333,63.75360,-4.30080,1011.20,5.57
64503600,2017,09,00,16.375,16.375,63.76040,-4.30060,1011.10,5.53
64503600,2017,10,00,16.417,16.417,63.76980,-4.29140,1011.30,5.55
64503600,2017,11,00,16.458,16.458,63.77720,-4.27480,1012.30,5.48
64503600,2017,13,00,16.542,16.542,63.78340,-4.23720,1014.00,5.64
64503600,2017,14,00,16.583,16.583,63.78400,-4.22260,1014.60,5.68
64503600,2017,15,00,16.625,16.625,63.78360,-4.21040,1015.50,5.75
64503600,2017,16,00,16.667,16.667,63.78300,-4.20180,1016.20,5.82
64503600,2017,17,00,16.708,16.708,63.78160,-4.19620,1016.70,5.85
64503600,2017,18,00,16.750,16.750,63.77980,-4.19360,1017.20,5.84
64503600,2017,19,00,16.792,16.792,63.77980,-4.19000,1017.40,5.95
64503600,2017,21,00,16.875,16.875,63.78560,-4.17600,1017.80,5.92
64503600,2017,22,00,16.917,16.917,63.79000,-4.16240,1017.60,5.95
64503600,2017,23,00,16.958,16.958,63.79620,-4.14260,1017.90,5.87
64503600,2017,00,00,17.000,17.000,63.80400,-4.11800,1017.70,5.97
64503600,2017,01,00,17.042,17.042,63.81180,-4.08960,1017.70,5.95
64503600,2017,02,00,17.083,17.083,63.81840,-4.06120,1017.60,5.87
64503600,2017,03,00,17.125,17.125,63.82200,-4.03540,1017.60,5.88
64503600,2017,05,00,17.208,17.208,63.82560,-4.00740,1017.90,6.20
64503600,2017,07,00,17.292,17.292,63.83000,-4.00240,1018.90,6.15
64503600,2017,08,00,17.333,17.333,63.83420,-4.00180,1019.40,6.09
64503600,2017,09,00,17.375,17.375,63.84000,-3.99860,1020.60,6.17
64503600,2017,10,00,17.417,17.417,63.84580,-3.99380,1021.10,6.19
64503600,2017,11,00,17.458,17.458,63.85280,-3.98780,1021.20,6.18
64503600,2017,12,00,17.500,17.500,63.86100,-3.97840,1021.00,6.12
64503600,2017,13,00,17.542,17.542,63.86960,-3.96480,1021.00,6.13
64503600,2017,14,00,17.583,17.583,63.87760,-3.94520,1020.70,6.15
64503600,2017,15,00,17.625,17.625,63.88460,-3.92260,1020.00,6.13
64503600,2017,16,00,17.667,17.667,63.88940,-3.89820,1019.20,6.18
64503600,2017,17,00,17.708,17.708,63.89200,-3.87560,1018.10,6.15
64503600,2017,18,00,17.750,17.750,63.89360,-3.85180,1016.50,6.09
64503600,2017,19,00,17.792,17.792,63.89680,-3.82380,1014.40,6.03
64503600,2017,21,00,17.875,17.875,63.90860,-3.78280,1011.50,5.84
64503600,2017,22,00,17.917,17.917,63.91440,-3.76260,1010.20,5.71
64503600,2017,23,00,17.958,17.958,63.91960,-3.74060,1008.50,5.60
64503600,2017,01,00,18.042,18.042,63.92780,-3.68780,1006.60,5.34
64503600,2017,02,00,18.083,18.083,63.92980,-3.65660,1006.00,5.24
64503600,2017,03,00,18.125,18.125,63.93060,-3.62420,1005.60,5.19
64503600,2017,04,00,18.167,18.167,63.93080,-3.59260,1005.50,5.15
64503600,2017,05,00,18.208,18.208,63.93080,-3.56780,1005.20,5.08
64503600,2017,06,00,18.250,18.250,63.92920,-3.55060,1005.10,5.03
64503600,2017,07,00,18.292,18.292,63.92780,-3.53980,1006.00,5.07
64503600,2017,09,00,18.375,18.375,63.92920,-3.53080,1007.20,5.11
64503600,2017,10,00,18.417,18.417,63.93260,-3.52580,1008.30,5.10
64503600,2017,11,00,18.458,18.458,63.93760,-3.51840,1009.40,5.16
64503600,2017,12,00,18.500,18.458,63.93760,-3.51840,1010.80,5.27
64503600,2017,13,00,18.542,18.542,63.94780,-3.49460,1012.00,5.32
64503600,2017,14,00,18.583,18.583,63.95080,-3.48220,1013.60,5.27
64503600,2017,15,00,18.625,18.625,63.95260,-3.47500,1014.40,5.30
64503600,2017,16,00,18.667,18.667,63.95400,-3.47100,1014.90,5.29
64503600,2017,17,00,18.708,18.708,63.95500,-3.47240,1015.40,5.34
64503600,2017,18,00,18.750,18.750,63.95540,-3.47740,1015.80,5.29
64503600,2017,19,00,18.792,18.792,63.95660,-3.48540,1015.80,5.33
64503600,2017,21,00,18.875,18.875,63.96140,-3.50480,1015.30,5.38
64503600,2017,22,00,18.917,18.917,63.96520,-3.51360,1015.50,5.35
64503600,2017,23,00,18.958,18.958,63.97040,-3.51920,1015.90,5.40
64503600,2017,00,00,19.000,19.000,63.97320,-3.52060,1016.00,5.44
64503600,2017,01,00,19.042,19.042,63.97480,-3.52200,1016.00,5.45
64503600,2017,02,00,19.083,19.083,63.97700,-3.52180,1016.20,5.33
64503600,2017,03,00,19.125,19.125,63.97900,-3.52120,1016.80,5.42
64503600,2017,04,00,19.167,19.167,63.98060,-3.52120,1017.50,5.40
64503600,2017,05,00,19.208,19.208,63.98000,-3.52060,1018.20,5.36
64503600,2017,06,00,19.250,19.250,63.97880,-3.52580,1019.10,5.25
64503600,2017,07,00,19.292,19.292,63.97680,-3.53020,1019.80,5.26
64503600,2017,09,00,19.375,19.375,63.97080,-3.54740,1021.70,5.23
64503600,2017,10,00,19.417,19.417,63.96860,-3.55820,1022.50,5.22
64503600,2017,11,00,19.458,19.458,63.96800,-3.56720,1022.80,5.17
64503600,2017,12,00,19.500,19.500,63.96940,-3.57480,1022.90,5.22
64503600,2017,13,00,19.542,19.542,63.97400,-3.57840,1023.00,5.26
64503600,2017,14,00,19.583,19.583,63.97920,-3.57820,1022.70,5.22
64503600,2017,15,00,19.625,19.625,63.98500,-3.57660,1021.90,5.21
64503600,2017,16,00,19.667,19.667,63.99100,-3.57240,1021.00,5.23
64503600,2017,17,00,19.708,19.708,63.99540,-3.56580,1019.80,5.23
64503600,2017,18,00,19.750,19.750,63.99760,-3.56220,1018.80,5.26
64503600,2017,19,00,19.792,19.792,63.99740,-3.56120,1017.60,5.26
64503600,2017,20,00,19.833,19.833,63.99500,-3.56460,1016.30,5.26
64503600,2017,21,00,19.875,19.875,63.99040,-3.57340,1015.70,5.22
64503600,2017,22,00,19.917,19.917,63.98700,-3.58440,1015.50,5.20
64503600,2017,23,00,19.958,19.958,63.98620,-3.59360,1015.80,5.25
64503600,2017,00,00,20.000,20.000,63.98760,-3.59900,1016.00,5.25
64503600,2017,01,00,20.042,20.042,63.98980,-3.59920,1016.20,5.30
64503600,2017,02,00,20.083,20.083,63.99200,-3.59560,1016.60,5.24
64503600,2017,03,00,20.125,20.125,63.99360,-3.59440,1017.10,5.19
64503600,2017,04,00,20.167,20.167,63.99500,-3.59160,1017.60,5.21
64503600,2017,05,00,20.208,20.208,63.99760,-3.58680,1018.10,5.23
64503600,2017,06,00,20.250,20.250,63.99800,-3.57900,1018.90,5.22
64503600,2017,07,00,20.292,20.292,63.99660,-3.57320,1019.70,5.24
64503600,2017,08,00,20.333,20.333,63.99320,-3.57080,1020.20,5.25
64503600,2017,10,00,20.417,20.417,63.98520,-3.58400,1021.80,5.31
64503600,2017,11,00,20.458,20.458,63.98440,-3.59520,1022.10,5.33
64503600,2017,12,00,20.500,20.500,63.98500,-3.60620,1022.00,5.29
64503600,2017,13,00,20.542,20.542,63.98740,-3.61480,1021.80,5.30
64503600,2017,14,00,20.583,20.583,63.99040,-3.62240,1022.10,5.40
64503600,2017,15,00,20.625,20.625,63.99520,-3.62740,1022.10,5.28
64503600,2017,16,00,20.667,20.667,64.00080,-3.62760,1022.30,5.37
64503600,2017,17,00,20.708,20.708,64.00680,-3.62320,1022.60,5.34
64503600,2017,18,00,20.750,20.750,64.01020,-3.61400,1022.70,5.37
64503600,2017,19,00,20.792,20.792,64.01060,-3.60280,1022.90,5.33
64503600,2017,20,00,20.833,20.833,64.00840,-3.59380,1023.00,5.35
64503600,2017,21,00,20.875,20.875,64.00480,-3.59020,1023.30,5.37
64503600,2017,22,00,20.917,20.917,63.99960,-3.59280,1023.50,5.37
64503600,2017,23,00,20.958,20.958,63.99620,-3.60200,1023.60,5.32
64503600,2017,00,00,21.000,21.000,63.99460,-3.61280,1023.30,5.28
64503600,2017,01,00,21.042,21.042,63.99520,-3.62420,1023.00,5.35
64503600,2017,02,00,21.083,21.083,63.99940,-3.63560,1023.00,5.35
64503600,2017,03,00,21.125,21.125,64.00480,-3.64480,1022.90,5.37
64503600,2017,04,00,21.167,21.167,64.01200,-3.65160,1022.50,5.28
64503600,2017,05,00,21.208,21.208,64.02020,-3.65340,1022.30,5.39
64503600,2017,06,00,21.250,21.250,64.02780,-3.64960,1022.00,5.31
64503600,2017,07,00,21.292,21.292,64.03180,-3.64600,1021.80,5.77
64503600,2017,08,00,21.333,21.333,64.03200,-3.64380,1021.70,5.88
64503600,2017,09,00,21.375,21.375,64.03080,-3.64740,1021.70,5.81
64503600,2017,10,00,21.417,21.417,64.02980,-3.65340,1021.70,5.88
64503600,2017,11,00,21.458,21.458,64.02740,-3.66120,1020.90,5.95
64503600,2017,12,00,21.500,21.500,64.02300,-3.67240,1019.90,6.06
64503600,2017,13,00,21.542,21.542,64.01960,-3.68920,1019.00,6.07
64503600,2017,14,00,21.583,21.583,64.01920,-3.71000,1018.10,6.16
64503600,2017,15,00,21.625,21.625,64.02180,-3.72880,1017.30,6.18
64503600,2017,16,00,21.667,21.667,64.02620,-3.74380,1016.70,6.11
64503600,2017,17,00,21.708,21.708,64.03360,-3.75540,1016.50,6.14
64503600,2017,18,00,21.750,21.750,64.04120,-3.76060,1016.20,6.13
64503600,2017,19,00,21.792,21.792,64.04800,-3.75960,1015.80,6.15
64503600,2017,20,00,21.833,21.833,64.05280,-3.75440,1015.30,6.13
64503600,2017,21,00,21.875,21.875,64.05440,-3.74420,1015.00,6.17
64503600,2017,22,00,21.917,21.917,64.05200,-3.73600,1014.70,6.15
64503600,2017,23,00,21.958,21.958,64.04860,-3.73500,1014.20,6.15
64503600,2017,00,00,22.000,22.000,64.04500,-3.74020,1013.90,6.18
64503600,2017,01,00,22.042,22.042,64.04140,-3.74800,1014.30,6.16
64503600,2017,02,00,22.083,22.083,64.03900,-3.75720,1014.20,6.08
64503600,2017,03,00,22.125,22.125,64.03880,-3.76900,1014.50,6.17
64503600,2017,04,00,22.167,22.167,64.04120,-3.78140,1014.30,6.12
64503600,2017,05,00,22.208,22.208,64.04620,-3.79520,1014.50,6.15
64503600,2017,06,00,22.250,22.250,64.05340,-3.80540,1014.50,6.17
64503600,2017,07,00,22.292,22.292,64.06160,-3.81000,1014.40,6.16
64503600,2017,08,00,22.333,22.333,64.07000,-3.80780,1014.10,6.16
64503600,2017,09,00,22.375,22.375,64.07660,-3.79820,1014.50,6.12
64503600,2017,10,00,22.417,22.417,64.08160,-3.78560,1014.40,6.20
64503600,2017,11,00,22.458,22.458,64.08420,-3.77320,1014.30,6.13
64503600,2017,12,00,22.500,22.500,64.08540,-3.76220,1014.20,6.15
64503600,2017,13,00,22.542,22.542,64.08600,-3.75400,1013.90,6.15
64503600,2017,14,00,22.583,22.583,64.08500,-3.74840,1013.80,6.01
64503600,2017,15,00,22.625,22.625,64.08480,-3.74740,1013.50,5.91
64503600,2017,16,00,22.667,22.667,64.08580,-3.74900,1013.40,5.77
64503600,2017,17,00,22.708,22.708,64.08840,-3.75340,1013.50,5.69
64503600,2017,19,00,22.792,22.792,64.10140,-3.76440,1013.90,5.67
64503600,2017,20,00,22.833,22.833,64.11000,-3.76280,1014.10,5.67
64503600,2017,21,00,22.875,22.875,64.11700,-3.75580,1014.40,5.66
64503600,2017,22,00,22.917,22.917,64.12220,-3.74500,1014.70,5.71
64503600,2017,23,00,22.958,22.958,64.12480,-3.73360,1015.00,5.67
64503600,2017,00,00,23.000,23.000,64.12460,-3.72240,1015.30,5.71
64503600,2017,01,00,23.042,23.042,64.12280,-3.71240,1015.40,5.76
64503600,2017,02,00,23.083,23.083,64.12020,-3.70620,1015.40,5.73
64503600,2017,03,00,23.125,23.125,64.11700,-3.70660,1015.50,5.74
64503600,2017,04,00,23.167,23.167,64.11460,-3.71100,1015.40,5.78
64503600,2017,05,00,23.208,23.208,64.11420,-3.71780,1015.70,5.81
64503600,2017,06,00,23.250,23.250,64.11740,-3.72880,1015.60,5.87
64503600,2017,07,00,23.292,23.292,64.12360,-3.73780,1015.40,5.90
64503600,2017,08,00,23.333,23.333,64.13080,-3.74180,1015.00,5.82
64503600,2017,09,00,23.375,23.375,64.13800,-3.74060,1015.00,6.08
